Title,Mental_Prowess,Physical_Prowess,Social_Skills,Routine_Intensity,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Insulation (Social Skills),Mental_Scaled,Physical_Scaled,Social_Scaled,Routine_Scaled,AI_Impact_Score,AI_Impact_Type,onetsoc_code,Total_Employment_USD,Median_Annual_Wage_USD
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2.293333333333333,2.8966666666666665,2.9133333333333336,2.9966666666666666,1,0,0,Low,-0.929584115212818,1.2483108272054881,0.04182334308134687,1.20353847763218,1.1617151345508332,Risk: Robotics (Medium-Term),53-3011.00,17300,23850.0
Driver/Sales Workers,2.42,2.563333333333333,2.7533333333333334,2.8333333333333335,1,0,0,Low,-0.7510919095738463,0.9132889836526038,-0.23956885773003397,1.0245140202902652,1.264082878020299,Risk: Robotics (Medium-Term),53-3031.00,426310,22830.0
Heavy and Tractor-Trailer Truck Drivers,2.3149999999999995,2.585,2.0216666666666665,3.793333333333333,1,0,0,Low,-0.8990525537219416,0.9350654034835415,-1.5263519426904102,2.0767394022182564,3.6030913449086666,Risk: Robotics (Medium-Term),53-3032.00,1704520,41340.0
Light Truck Drivers,2.105,2.645,1.875,3.0833333333333335,1,0,0,Low,-1.1949738420181302,0.9953693353230607,-1.7842947934341755,1.298531046834013,3.0828258402681885,Risk: Robotics (Medium-Term),53-3033.00,858710,30580.0
Locomotive Engineers,2.6233333333333335,2.3533333333333335,2.27,3.6666666666666665,1,0,0,Low,-0.46456494789023417,0.7022252222142872,-1.0896077976810796,1.9379041087694244,3.027511906450504,Risk: Robotics (Medium-Term),53-4011.00,39900,57670.0
"Rail Yard Engineers, Dinkey Operators, and Hostlers",2.561666666666667,2.686666666666667,2.2916666666666665,3.3333333333333335,1,0,0,Low,-0.5514624690565753,1.0372470657671715,-1.0515026038212054,1.5725480733777608,2.6240506771989662,Risk: Robotics (Medium-Term),53-4013.00,4530,50470.0
Railroad Conductors and Yardmasters,3.02,2.375,2.936666666666667,2.8333333333333335,0,1,0,Low,0.09439748555812312,0.7240016420452245,0.08285970569967338,1.0245140202902652,0.9416543145905918,Risk: Robotics (Medium-Term),53-4031.00,42880,57480.0
Subway and Streetcar Operators,2.3349999999999995,2.3333333333333335,2.48,3.5400000000000005,1,0,0,Low,-0.8708695738842093,0.6821239116011142,-0.7202805341161427,1.7990688153205927,2.5193493494367356,Risk: Robotics (Medium-Term),53-4041.00,12350,64680.0
Sailors and Marine Oilers,2.5833333333333335,3.1033333333333335,2.813333333333333,3.25,1,0,0,Low,-0.5209309075656988,1.4560243702082767,-0.13404678242576692,1.4812090645298448,1.6152558469556118,Risk: Robotics (Medium-Term),53-5011.00,32530,42060.0
"Captains, Mates, and Pilots of Water Vessels",2.9983333333333335,2.706666666666667,3.0,3.0,0,0,0,Low,0.06386592406724668,1.0573483763803446,0.1942441185208443,1.2071920379860968,1.0129479194652524,Risk: Robotics (Medium-Term),53-5021.00,36720,72680.0
Motorboat Operators,2.6466666666666665,2.5600000000000005,2.8366666666666664,3.2900000000000005,1,0,0,Low,-0.4316848047462136,0.9099387652170757,-0.09301041980744043,1.5250517887768449,1.6180622085842853,Risk: Robotics (Medium-Term),53-5022.00,3290,40210.0
Ship Engineers,3.105,2.645,2.605,3.043333333333333,1,0,0,Low,0.21417514986848538,0.9953693353230607,-0.5004428772322516,1.2546883225870127,1.7551311998192642,Risk: Robotics (Medium-Term),53-5031.00,9750,70570.0
Bridge and Lock Tenders,2.125,2.186666666666667,2.476666666666667,3.0,1,0,0,Low,-1.1667908621803977,0.5347143004378453,-0.7261428716330458,1.2071920379860968,1.9333349096191426,Risk: Robotics (Medium-Term),53-6011.00,3510,49090.0
Parking Attendants,2.061666666666667,2.2716666666666665,2.1466666666666665,2.7099999999999995,1,0,0,Low,-1.256036964999883,0.6201448705438303,-1.306514285806519,0.8893322871953487,2.1958465730018677,Risk: Robotics (Medium-Term),53-6021.00,146350,21730.0
Automotive and Watercraft Service Attendants,2.186666666666667,2.7483333333333335,2.3733333333333335,2.6633333333333336,1,0,0,Low,-1.079893341014056,1.099226106824455,-0.9078753346570627,0.8381824422405165,1.7460577768975791,Risk: Robotics (Medium-Term),53-6031.00,109790,22420.0
Traffic Technicians,3.331666666666667,1.3116666666666668,2.9199999999999995,2.1633333333333336,0,3,0,Low,0.5335822546961188,-0.344718038888476,0.053548018115153105,0.29014838915302077,0.23660037103786766,Risk: Generative AI (Near-Term),53-6041.00,6410,45150.0
Transportation Inspectors,3.0849999999999995,1.3116666666666668,2.77,1.8766666666666667,2,3,0,Low,0.1859921700307524,-0.344718038888476,-0.21025717014551526,-0.02405780128381032,0.18619936886170493,Risk: Generative AI (Near-Term),53-6051.00,27430,72220.0
Passenger Attendants,2.105,1.9816666666666667,2.831666666666667,2.0,2,1,0,Low,-1.1949738420181302,0.32867586665282117,-0.10180392608279511,0.11112393181110526,0.21292785789390037,Risk: Robotics (Medium-Term),53-6061.00,18410,26060.0
Conveyor Operators and Tenders,2.5416666666666665,2.4983333333333335,2.4566666666666666,3.25,1,0,0,Low,-0.5796454488943082,0.8479597241597918,-0.7613168967344691,1.4812090645298448,2.242525961264314,Risk: Robotics (Medium-Term),53-7011.00,28590,31410.0
Crane and Tower Operators,2.185,2.4583333333333335,2.2083333333333335,3.6666666666666665,1,0,0,Low,-1.0822419226672009,0.8077571029334457,-1.198061041743799,1.9379041087694244,3.1359651505132233,Risk: Robotics (Medium-Term),53-7021.00,45020,52170.0
Dredge Operators,2.188333333333333,2.3783333333333334,2.313333333333333,3.4166666666666665,1,0,0,Low,-1.0775447593609127,0.7273518604807534,-1.0133974099613312,1.6638870822256764,2.677284492187008,Risk: Robotics (Medium-Term),53-7031.00,1760,42420.0
Hoist and Winch Operators,2.061666666666667,2.4183333333333334,2.4583333333333335,3.2099999999999995,1,0,0,Low,-1.256036964999883,0.7675544817070996,-0.7583857279760168,1.4373663402828445,2.1957520682588614,Risk: Robotics (Medium-Term),53-7041.00,2960,42530.0
Industrial Truck and Tractor Operators,1.9783333333333335,2.7283333333333335,2.02,3.6266666666666665,1,0,0,Low,-1.3734660476571012,1.079124796211282,-1.5292831114488619,1.8940613845224248,3.4233444959712864,Risk: Robotics (Medium-Term),53-7051.00,542750,32460.0
Cleaners of Vehicles and Equipment,1.3966666666666667,2.5416666666666665,1.5,3.0833333333333335,1,0,0,Low,-2.193121044604483,0.8915125638216664,-2.443807764085849,1.298531046834013,3.742338810919862,Risk: Robotics (Medium-Term),53-7061.00,348770,22220.0
"Laborers and Freight, Stock, and Material Movers, Hand",1.7716666666666665,3.0416666666666665,2.043333333333333,2.9166666666666665,1,0,0,Low,-1.6646901726470023,1.3940453291509929,-1.488246748830536,1.1158530291381807,2.6040997779687167,Risk: Robotics (Medium-Term),53-7062.00,2587900,25980.0
Machine Feeders and Offbearers,1.8333333333333333,2.52,1.8966666666666665,3.4166666666666665,1,0,0,Low,-1.5777926514806608,0.8697361439907292,-1.7461895995743013,1.6638870822256764,3.4100766817999775,Risk: Robotics (Medium-Term),53-7063.00,88070,28410.0
"Packers and Packagers, Hand",1.4583333333333333,2.518333333333334,1.3733333333333333,2.793333333333333,1,0,0,Low,-2.1062235234381417,0.8680610347729654,-2.6665765897281917,0.9806712960432649,3.6472478857714563,Risk: Robotics (Medium-Term),53-7064.00,705660,22130.0
Gas Compressor and Gas Pumping Station Operators,2.561666666666667,2.396666666666667,2.311666666666667,3.1233333333333335,1,0,0,Low,-0.5514624690565753,0.7457780618761622,-1.016328578719782,1.3423737710810126,2.3587023498007946,Risk: Robotics (Medium-Term),53-7071.00,3890,60470.0
"Pump Operators, Except Wellhead Pumpers",2.6650000000000005,2.643333333333334,2.3716666666666666,3.1266666666666665,1,0,0,Low,-0.40585040656162474,0.993694226105297,-0.9108065034155151,1.346027331434929,2.256833834850444,Risk: Robotics (Medium-Term),53-7072.00,12030,42470.0
Wellhead Pumpers,2.15,2.73,1.6666666666666667,3.206666666666667,1,0,0,Low,-1.1315621373832325,1.0807999054290462,-2.1506908882406606,1.4337127799289289,3.5844036681695894,Risk: Robotics (Medium-Term),53-7073.00,11610,49610.0
Refuse and Recyclable Material Collectors,1.3933333333333333,2.4150000000000005,1.9799999999999998,3.17,1,0,0,Low,-2.1978182079107715,0.7642042632715711,-1.5996311616517074,1.3935236160358453,2.9931547776875527,Risk: Robotics (Medium-Term),53-7081.00,114680,35270.0
"Tank Car, Truck, and Ship Loaders",2.583333333333334,3.1050000000000004,2.33,3.4166666666666665,1,0,0,Low,-0.5209309075656982,1.4576994794260414,-0.9840857223768118,1.6638870822256764,2.647972804602488,Risk: Robotics (Medium-Term),53-7121.00,10920,35770.0
